open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1770048000000,2026-02-02 16:00:00,78850.06000000,79288.28000000,78584.00000000,78634.76000000,1987.74899000,1770051599999,156956832.62148210,471630,1042.30394000,82301015.84345870
1770051600000,2026-02-02 17:00:00,78634.75000000,79213.99000000,78603.93000000,78988.64000000,1407.01094000,1770055199999,111114462.89526390,304161,764.30826000,60356258.82079440
1770055200000,2026-02-02 18:00:00,78988.65000000,78988.65000000,78369.13000000,78569.84000000,992.65857000,1770058799999,78078120.42547000,222556,514.59496000,40475534.81654710
1770058800000,2026-02-02 19:00:00,78569.83000000,78697.99000000,78283.27000000,78341.50000000,1074.65868000,1770062399999,84304394.81447830,198583,492.90713000,38673650.59728060
1770062400000,2026-02-02 20:00:00,78341.50000000,78667.38000000,77888.00000000,78008.59000000,902.54602000,1770065999999,70657975.77539480,266195,448.12636000,35083797.12518700
1770066000000,2026-02-02 21:00:00,78008.59000000,78552.76000000,77922.00000000,78532.06000000,507.24426000,1770069599999,39730737.41574160,157928,275.71072000,21590891.37179410
1770069600000,2026-02-02 22:00:00,78532.07000000,78853.35000000,78528.21000000,78795.20000000,488.24484000,1770073199999,38437882.74383060,108362,272.58865000,21458653.02627830
1770073200000,2026-02-02 23:00:00,78795.20000000,78962.78000000,78560.00000000,78738.61000000,720.98807000,1770076799999,56787727.25100440,130752,302.11010000,23796510.14053000
1770076800000,2026-02-03 00:00:00,78738.60000000,79099.99000000,78408.05000000,79065.24000000,994.28607000,1770080399999,78313035.31225050,228795,467.36015000,36816816.10728250
1770080400000,2026-02-03 01:00:00,79065.24000000,79186.81000000,78716.79000000,79017.63000000,990.18740000,1770083999999,78146233.83104050,277959,478.04014000,37724295.95626100
1770084000000,2026-02-03 02:00:00,79017.64000000,79017.64000000,77800.00000000,77808.01000000,959.76758000,1770087599999,75198186.20747440,317922,399.23400000,31298558.11648940
1770087600000,2026-02-03 03:00:00,77808.02000000,78907.18000000,77644.09000000,78753.32000000,1068.28743000,1770091199999,83564575.08988590,359662,594.50101000,46524327.48089480
1770091200000,2026-02-03 04:00:00,78753.32000000,78999.99000000,78488.00000000,78798.39000000,719.00577000,1770094799999,56613939.93109980,196951,355.62414000,27996660.35086440
1770094800000,2026-02-03 05:00:00,78798.38000000,78809.78000000,78218.98000000,78240.45000000,581.74505000,1770098399999,45652579.22891800,191874,209.60593000,16445972.62461980
1770098400000,2026-02-03 06:00:00,78240.45000000,78665.91000000,77950.00000000,78594.17000000,881.03721000,1770101999999,69038743.02814440,228656,499.41783000,39138147.61809180
