open_time,datetime,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1755244800000,2025-08-15 08:00:00,848.06000000,852.64000000,841.26000000,843.73000000,28626.79300000,1755259199999,24248052.17587000,150709,14724.91200000,12475654.16802000
1755259200000,2025-08-15 12:00:00,843.72000000,847.56000000,815.52000000,818.65000000,89314.34800000,1755273599999,74156015.17984000,412082,40335.36400000,33504574.49180000
1755273600000,2025-08-15 16:00:00,818.65000000,826.00000000,812.57000000,820.71000000,36839.29100000,1755287999999,30182979.82844000,224184,17546.87700000,14377196.76213000
1755288000000,2025-08-15 20:00:00,820.71000000,832.00000000,819.20000000,827.81000000,24236.22100000,1755302399999,20031526.12317000,102519,12175.28000000,10065757.33019000
1755302400000,2025-08-16 00:00:00,827.80000000,836.72000000,826.00000000,831.80000000,26501.16800000,1755316799999,22072657.66329000,105095,13667.39800000,11383251.32553000
1755316800000,2025-08-16 04:00:00,831.80000000,837.00000000,830.26000000,835.40000000,19022.63100000,1755331199999,15866043.44376000,86597,9119.77600000,7606330.41975000
1755331200000,2025-08-16 08:00:00,835.40000000,836.29000000,826.23000000,826.45000000,25883.23000000,1755345599999,21509464.09849000,128423,12647.69000000,10510386.31385000
1755345600000,2025-08-16 12:00:00,826.46000000,835.48000000,825.06000000,831.67000000,20405.89200000,1755359999999,16961642.02620000,116584,10159.80200000,8445304.29141000
1755360000000,2025-08-16 16:00:00,831.68000000,836.32000000,831.20000000,834.41000000,11114.29300000,1755374399999,9269154.40997000,72710,5596.44800000,4667698.38557000
1755374400000,2025-08-16 20:00:00,834.41000000,839.79000000,833.50000000,838.71000000,11584.88600000,1755388799999,9688346.71803000,48777,6550.67500000,5479839.24794000
1755388800000,2025-08-17 00:00:00,838.71000000,851.41000000,838.04000000,844.57000000,36824.37500000,1755403199999,31147928.34177000,167568,18770.93900000,15877066.51429000
1755403200000,2025-08-17 04:00:00,844.56000000,855.68000000,844.51000000,854.22000000,27836.60800000,1755417599999,23663920.56070000,101844,15748.24600000,13387960.68336000
1755417600000,2025-08-17 08:00:00,854.21000000,864.00000000,851.65000000,861.55000000,37805.39000000,1755431999999,32496434.40610000,150023,20590.95300000,17695800.70294000
1755432000000,2025-08-17 12:00:00,861.56000000,862.16000000,855.20000000,860.03000000,23814.40100000,1755446399999,20448281.73379000,97247,11673.85900000,10024058.55513000
1755446400000,2025-08-17 16:00:00,860.03000000,861.34000000,848.46000000,851.12000000,23325.04400000,1755460799999,19935457.55930000,114655,10336.54700000,8836214.26999000
1755460800000,2025-08-17 20:00:00,851.13000000,858.94000000,850.59000000,855.38000000,15348.03800000,1755475199999,13122234.33922000,80195,8820.63400000,7540734.46495000
1755475200000,2025-08-18 00:00:00,855.38000000,858.51000000,831.70000000,835.71000000,67472.90600000,1755489599999,56950112.60093000,323872,31589.88200000,26668823.13330000
1755489600000,2025-08-18 04:00:00,835.70000000,839.92000000,825.00000000,830.22000000,47143.95500000,1755503999999,39218794.17218000,205990,21483.51900000,17877971.36469000
1755504000000,2025-08-18 08:00:00,830.21000000,837.51000000,828.50000000,831.55000000,44770.02200000,1755518399999,37264291.54232000,174351,21508.57400000,17899816.72189000
1755518400000,2025-08-18 12:00:00,831.54000000,842.39000000,830.57000000,841.85000000,38747.17700000,1755532799999,32430718.62987000,216767,20327.23100000,17013327.06732000
1755532800000,2025-08-18 16:00:00,841.84000000,848.11000000,838.35000000,844.90000000,18123.88700000,1755547199999,15290055.59516000,129190,9270.86000000,7821187.67436000
1755547200000,2025-08-18 20:00:00,844.91000000,855.84000000,842.62000000,846.99000000,17483.65600000,1755561599999,14856899.45865000,111955,8782.31200000,7460101.53641000
1755561600000,2025-08-19 00:00:00,847.00000000,851.95000000,840.06000000,842.01000000,37771.24800000,1755575999999,31969302.41013000,234417,19124.37900000,16187319.06184000
1755576000000,2025-08-19 04:00:00,842.00000000,849.82000000,834.98000000,838.34000000,39912.14900000,1755590399999,33613600.58346000,210949,18706.31700000,15762629.08243000
1755590400000,2025-08-19 08:00:00,838.35000000,848.38000000,835.90000000,846.46000000,22285.20100000,1755604799999,18792390.76935000,157447,12407.33600000,10463139.85549000
1755604800000,2025-08-19 12:00:00,846.46000000,847.85000000,829.55000000,832.19000000,55132.41800000,1755619199999,46144182.04732000,261923,24914.41400000,20859523.64281000
1755619200000,2025-08-19 16:00:00,832.20000000,835.23000000,825.01000000,832.88000000,31133.21100000,1755633599999,25840875.46316000,206254,14314.68100000,11883821.73228000
1755633600000,2025-08-19 20:00:00,832.89000000,837.11000000,823.00000000,824.11000000,25567.79900000,1755647999999,21238169.49882000,139809,11861.48600000,9856515.01480000
